Observer,Date,Avistaje.ID,Taxon,Group,point,mean_ltime,mean_x_proj,mean_y_proj,mean_latitude,mean_longitude,mean_alt,speed_m_per_min,distance
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 13:30,2015-08-04T13:30:03Z,372095.0363,9930768.682,-0.626230321,-76.14944021,254.1256409,5.076046196,76.14069294
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 13:45,2015-08-04T13:45:03Z,372109.1361,9930693.891,-0.626906874,-76.14931366,251.0414531,5.107962214,76.61943321
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 14:00,2015-08-04T14:00:03Z,372095.0632,9930678.362,-0.627047306,-76.14944014,247.9171447,1.402548791,21.03823187
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 14:15,2015-08-04T14:15:03Z,372120.3511,9930718.641,-0.626683014,-76.14921284,259.6932781,3.186572193,47.7985829
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 14:30,2015-08-04T14:30:03Z,372062.2084,9930595.92,-0.627792974,-76.14973552,256.8093363,9.104859156,136.5728873
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 14:45,2015-08-04T14:45:03Z,372011.1821,9930594.685,-0.627804038,-76.15019402,261.4556987,3.403431088,51.05146631
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 15:00,2015-08-04T15:00:03Z,371904.0086,9930587.035,-0.627873028,-76.15115704,249.1588746,7.16473176,107.4709764
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 15:15,2015-08-04T15:15:03Z,371823.3968,9930526.205,-0.628423097,-76.15188149,248.5179952,6.750316223,101.2547433
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 15:30,2015-08-04T15:30:03Z,371815.3223,9930462.861,-0.628996063,-76.15195417,250.4405823,4.286219501,64.29329251
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 15:45,2015-08-04T15:45:03Z,371790.2793,9930475.288,-0.628883606,-76.15217917,252.1629437,1.866640879,27.99961319
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 16:00,2015-08-04T16:00:03Z,371680.9176,9930530.956,-0.62837984,-76.15316172,266.8631287,8.193994466,122.909917
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 16:15,2015-08-04T16:15:03Z,371660.9017,9930532.912,-0.628362105,-76.15334157,265.2208761,1.341097736,20.11646605
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 16:30,2015-08-04T16:30:03Z,371673.2995,9930526.957,-0.628415994,-76.15323018,264.339681,0.918260509,13.77390764
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 16:45,2015-08-04T16:45:03Z,371660.9939,9930534.171,-0.628350719,-76.15334074,267.624166,0.952766587,14.29149881
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 17:00,2015-08-04T17:00:03Z,371633.8244,9930587.276,-0.627870303,-76.15358477,249.5594076,3.998838667,59.98258001
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 17:15,2015-08-04T17:15:03Z,371621.6852,9930583.803,-0.627901694,-76.15369385,246.194743,0.842345207,12.6351781
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 17:30,2015-08-04T17:30:03Z,371566.9064,9930575.956,-0.627972563,-76.15418608,247.3563843,3.690416989,55.35625484
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 17:45,2015-08-04T17:45:03Z,371530.4509,9930595.499,-0.627795719,-76.15451361,244.9931233,2.762244873,41.43367309
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 18:00,2015-08-04T18:00:03Z,371533.4185,9930593.809,-0.627811009,-76.15448694,244.3923034,0.228079781,3.421196708
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 18:15,2015-08-04T18:15:03Z,371534.4312,9930598.085,-0.627772333,-76.15447784,248.3977966,0.29487418,4.423112704
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 18:30,2015-08-04T18:30:03Z,371517.2314,9930601.63,-0.627740238,-76.15463238,248.4378561,1.171303078,17.56954617
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 18:45,2015-08-04T18:45:03Z,371507.5652,9930600.322,-0.627752049,-76.15471923,250.2403463,0.650488821,9.757332312
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 19:00,2015-08-04T19:00:03Z,371514.0658,9930595.119,-0.627799127,-76.15466083,251.2817485,0.556677562,8.350163425
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 19:15,2015-08-04T19:15:03Z,371517.1971,9930605.315,-0.627706898,-76.15463268,249.4793293,0.715640494,10.73460741
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 19:30,2015-08-04T19:30:03Z,371518.2529,9930597.602,-0.627776671,-76.15462321,250.8011169,0.522550917,7.838263749
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 19:45,2015-08-04T19:45:03Z,371529.7852,9930586.421,-0.627877833,-76.15451961,250.8011069,1.074567904,16.11851856
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 20:00,2015-08-04T20:00:03Z,371530.3091,9930586.7,-0.627875312,-76.1545149,243.3108317,0.039631804,0.594477059
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 20:15,2015-08-04T20:15:03Z,371533.9851,9930601.215,-0.627744023,-76.15448184,237.7031353,1.004743841,15.07115762
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 20:30,2015-08-04T20:30:03Z,371532.7914,9930603.191,-0.627726142,-76.15449256,238.4641522,0.154727491,2.320912361
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 20:45,2015-08-04T20:45:03Z,371532.0911,9930599.068,-0.627763441,-76.15449886,236.5415447,0.280732214,4.210983208
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 21:00,2015-08-04T21:00:03Z,371532.0088,9930591.563,-0.627831321,-76.15449962,236.5014954,0.503783959,7.556759382
Rebekah Ellis,2015-08-04T05:00:00Z,AV30489,Lagothrix,Lagothrix D,8/4/2015 21:15,2015-08-04T21:13:33Z,371546.2203,9930596.117,-0.627790159,-76.15437191,234.699097,0.995698587,14.9354788
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 11:15,2015-08-04T11:14:56Z,371966.3966,9930833.087,-0.625647493,-76.15059597,235.255,NA,0
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 11:30,2015-08-04T11:29:56Z,371962.4368,9930840.168,-0.625583434,-76.15063153,223.8683333,0.543753465,8.156301968
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 11:45,2015-08-04T11:44:56Z,371960.8294,9930842.768,-0.625559916,-76.15064597,220.3083333,0.204797305,3.071959581
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 12:00,2015-08-04T11:59:57Z,371966.2284,9930856.109,-0.625439251,-76.15059743,228.4083333,0.965213941,14.47820911
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 12:15,2015-08-04T12:14:56Z,371969.9446,9930843.364,-0.625554544,-76.15056407,230.9091667,0.890732598,13.36098896
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 12:30,2015-08-04T12:29:56Z,371997.3643,9930826.068,-0.625711042,-76.15031772,226.6166667,2.16581881,32.48728216
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 12:45,2015-08-04T12:44:56Z,371970.6832,9930824.917,-0.6257214,-76.15055747,242.8433333,1.780761416,26.71142124
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 13:00,2015-08-04T12:59:56Z,372076.6956,9930767.657,-0.626239555,-76.14960501,250.7425,8.046380257,120.6957039
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 13:15,2015-08-04T13:14:56Z,372134.567,9930738.31,-0.626505129,-76.14908507,244.6991667,4.332654652,64.98981977
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 13:30,2015-08-04T13:29:56Z,372122.7604,9930745.97,-0.626435818,-76.14919114,241.9966667,0.940316879,14.10475318
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 13:45,2015-08-04T13:44:56Z,372146.7972,9930713.509,-0.626729492,-76.14897522,241.8258333,2.705054035,40.57581052
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 14:00,2015-08-04T13:59:56Z,372157.8947,9930678.118,-0.627049645,-76.14887557,244.0641667,2.488369133,37.32553699
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 14:15,2015-08-04T14:14:56Z,372100.3326,9930612.396,-0.627644013,-76.14939293,246.99,5.847748687,87.7162303
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 14:30,2015-08-04T14:29:56Z,372068.0398,9930537.278,-0.628323429,-76.14968324,244.3458333,5.483122105,82.24683157
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 14:45,2015-08-04T14:44:56Z,372081.7789,9930494.607,-0.62870943,-76.14955987,243.4016667,3.007359342,45.11039013
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 15:00,2015-08-04T14:59:56Z,372083.9767,9930504.141,-0.628623194,-76.14954011,233.9633333,0.656578022,9.848670335
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 15:15,2015-08-04T15:14:56Z,371986.2133,9930534.743,-0.628346193,-76.15041849,245.95,6.834863921,102.5229588
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 15:30,2015-08-04T15:29:57Z,371893.189,9930557.049,-0.628144245,-76.15125432,227.5491667,6.381014854,95.71522281
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 15:45,2015-08-04T15:44:56Z,371762.4065,9930555.801,-0.628155267,-76.15242946,232.7166667,8.720946263,130.8141939
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 16:00,2015-08-04T15:59:56Z,371724.285,9930526.649,-0.628418885,-76.15277206,242.3183333,3.20796346,48.1194519
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 16:15,2015-08-04T16:14:56Z,371729.1238,9930527.873,-0.628407821,-76.15272857,240.8158333,0.332950671,4.99426006
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 16:30,2015-08-04T16:29:56Z,371691.0268,9930532.338,-0.628367357,-76.15307088,253.7091667,2.557919706,38.36879559
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 16:45,2015-08-04T16:44:56Z,371661.2482,9930544.293,-0.628259161,-76.15333844,242.8258333,2.141672505,32.12508757
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 17:00,2015-08-04T16:59:56Z,371624.6122,9930585.804,-0.627883603,-76.15366754,232.6916667,3.705772744,55.58659116
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 17:15,2015-08-04T17:14:57Z,371622.8405,9930583.116,-0.62790791,-76.15368347,232.1625,0.215658758,3.234881369
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 17:30,2015-08-04T17:29:56Z,371573.2515,9930570.94,-0.628017951,-76.15412907,227.8258333,3.406101613,51.0915242
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 17:45,2015-08-04T17:44:56Z,371526.7875,9930601.479,-0.62774162,-76.15454651,225.0483333,3.715051643,55.72577465
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 18:00,2015-08-04T17:59:56Z,371516.466,9930596.539,-0.627786282,-76.15463926,226.7116667,0.763950368,11.45925553
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 18:15,2015-08-04T18:14:56Z,371466.3019,9930598.147,-0.627771642,-76.15509001,221.2983333,3.3466683,50.20002449
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 18:30,2015-08-04T18:29:56Z,371459.4525,9930584.577,-0.627894374,-76.15515158,225.7058333,1.019012482,15.28518723
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 18:45,2015-08-04T18:44:56Z,371480.0517,9930612.795,-0.627639173,-76.15496643,226.0008333,2.339813221,35.09719831
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 19:00,2015-08-04T18:59:57Z,371481.5038,9930605.557,-0.627704642,-76.1549534,236.7283333,0.495403559,7.431053387
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 19:15,2015-08-04T19:14:56Z,371475.4566,9930595.852,-0.627792415,-76.15500775,226.8841667,0.766167879,11.49251819
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 19:30,2015-08-04T19:29:56Z,371513.5362,9930585.519,-0.627885957,-76.15466561,231.7233333,2.632181358,39.48272037
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 19:45,2015-08-04T19:44:56Z,371533.6799,9930568.058,-0.628043942,-76.15448465,242.1391667,1.782714922,26.74072384
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 20:00,2015-08-04T19:59:56Z,371543.3863,9930573.768,-0.627992309,-76.15439742,238.8783333,0.752216465,11.28324698
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 20:15,2015-08-04T20:14:56Z,371531.0184,9930567.289,-0.628050892,-76.15450856,243.3133333,0.932353392,13.98530088
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 20:30,2015-08-04T20:29:56Z,371531.1676,9930567.526,-0.628048747,-76.15450722,242.3475,0.018769629,0.28154443
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 20:45,2015-08-04T20:44:56Z,371531.5298,9930571.279,-0.628014801,-76.15450396,247.7116667,0.253088965,3.796334479
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 21:00,2015-08-04T20:59:56Z,371544.7388,9930574.235,-0.62798809,-76.15438526,246.8033333,0.902845877,13.54268815
Kelley Sampeck,2015-08-04T05:00:00Z,AV30803,Lagothrix,Lagothrix D,8/4/2015 21:15,2015-08-04T21:13:56Z,371540.9049,9930581.461,-0.627922718,-76.1544197,252.7283333,0.548330536,8.224958047
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 17:00,2015-08-19T16:59:53Z,372107.5154,9930266.671,-0.630771273,-76.14932907,248.7182823,NA,0
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 17:15,2015-08-19T17:14:53Z,372106.9432,9930277.294,-0.630675182,-76.14933419,251.5621439,0.714135886,10.71203829
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 17:30,2015-08-19T17:29:53Z,372120.0972,9930282.863,-0.630624835,-76.14921598,250.2403156,0.953449554,14.30174331
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 17:45,2015-08-19T17:44:53Z,372119.1622,9930289.164,-0.630567838,-76.14922437,248.5980937,0.427548143,6.413222141
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 18:00,2015-08-19T17:59:53Z,372046.4159,9930284.17,-0.630612862,-76.14987804,248.958608,4.862278809,72.93418213
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 18:15,2015-08-19T18:14:53Z,372030.6848,9930321.529,-0.630274904,-76.15001932,259.2526956,2.718390425,40.77585638
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 18:30,2015-08-19T18:29:53Z,372028.116,9930326.94,-0.630225954,-76.15004239,263.2581583,0.401598961,6.023984418
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 18:45,2015-08-19T18:44:53Z,372020.007,9930363.906,-0.629891558,-76.15011518,260.3742064,2.539758703,38.09638054
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 19:00,2015-08-19T18:59:53Z,372049.6461,9930370.747,-0.629829741,-76.14984885,258.1311546,2.028974992,30.43462488
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 19:15,2015-08-19T19:14:53Z,372044.8313,9930363.198,-0.629898012,-76.14989212,259.4930519,0.599872826,8.998092392
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 19:30,2015-08-19T19:29:53Z,372041.6857,9930368.191,-0.629852847,-76.14992038,260.0938515,0.395356218,5.930343263
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 19:45,2015-08-19T19:44:53Z,372043.426,9930372.949,-0.629809813,-76.14990473,258.7319945,0.339820406,5.097306092
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 20:00,2015-08-19T19:59:53Z,372045.3368,9930372.4,-0.629814779,-76.14988756,256.569041,0.132630818,1.989462267
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 20:15,2015-08-19T20:14:53Z,372083.9438,9930395.877,-0.629602501,-76.14954062,249.5193785,3.018386382,45.27579572
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 20:30,2015-08-19T20:29:53Z,372055.9821,9930410.421,-0.629470884,-76.14979184,260.4142455,2.104651103,31.56976655
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 20:45,2015-08-19T20:44:53Z,372054.9864,9930413.801,-0.629440304,-76.14980078,263.7789203,0.236444272,3.546664074
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 21:00,2015-08-19T20:59:53Z,372054.953,9930413.955,-0.629438914,-76.14980108,264.2996521,0.010552622,0.158289329
Kelsey Ellis,2015-08-19T05:00:00Z,AV30219,Lagothrix,Lagothrix D,8/19/2015 21:15,2015-08-19T21:14:53Z,372060.4791,9930410.464,-0.629470507,-76.14975143,260.8949382,0.436708797,6.55063195
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 12:00,2015-08-23T12:00:01Z,372064.0333,9930467.084,-0.628958355,-76.14971938,232.3831453,NA,0
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 12:15,2015-08-23T12:14:51Z,372107.2991,9930366.21,-0.629870896,-76.14933082,240.5870973,7.360548604,110.4082291
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 12:30,2015-08-23T12:29:51Z,372095.898,9930374.542,-0.629795508,-76.14943324,242.0690918,0.943801205,14.15701808
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 12:45,2015-08-23T12:44:51Z,372087.7511,9930379.253,-0.629752879,-76.14950644,247.2762755,0.628584143,9.428762143
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 13:00,2015-08-23T12:59:51Z,372110.7932,9930355.842,-0.629964683,-76.14929944,246.0745849,2.19780656,32.9670984
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 13:15,2015-08-23T13:14:51Z,372119.8603,9930313.64,-0.630346443,-76.14921805,248.0773723,2.896822405,43.45233608
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 13:30,2015-08-23T13:29:51Z,372145.285,9930311.55,-0.6303654,-76.1489896,252.0828448,1.70111026,25.5166539
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 13:45,2015-08-23T13:44:51Z,372072.1886,9930448.753,-0.629124188,-76.14964614,247.6768188,10.42050298,156.3075446
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 14:00,2015-08-23T13:59:51Z,372060.7129,9930545.714,-0.628247105,-76.14974906,252.7237142,6.553748536,98.30622804
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 14:15,2015-08-23T14:14:51Z,372087.7705,9930626.62,-0.627515323,-76.14950577,243.3108217,5.722996665,85.84494998
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 14:30,2015-08-23T14:29:51Z,372091.6201,9930732.142,-0.626560841,-76.14947098,253.5248108,7.08820479,106.3230718
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 14:45,2015-08-23T14:44:51Z,372052.1555,9930837.026,-0.625612037,-76.14982538,257.1297808,7.516472462,112.7470869
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 15:00,2015-08-23T14:59:51Z,372082.7808,9930898.51,-0.62505594,-76.14955007,251.5220847,4.604959413,69.07439119
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 15:15,2015-08-23T15:14:51Z,372104.5565,9930939.738,-0.624683064,-76.14935433,250.4406025,3.125311096,46.87966643
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 15:30,2015-08-23T15:29:51Z,372190.0083,9930911.569,-0.624938035,-76.14858656,250.5207213,6.003496706,90.05245059
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 15:45,2015-08-23T15:44:51Z,372257.9457,9930832.338,-0.625654848,-76.14797627,256.649119,6.986416476,104.7962471
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 16:00,2015-08-23T15:59:51Z,372250.8731,9930801.257,-0.625935977,-76.14803988,250.0401203,2.139077203,32.08615804
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 16:15,2015-08-23T16:14:51Z,372269.79,9930794.828,-0.625994168,-76.14786991,261.0150959,1.333162918,19.99744377
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 16:30,2015-08-23T16:29:51Z,372263.5043,9930773.573,-0.626186414,-76.14792644,258.4515889,1.487092817,22.30639225
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 16:45,2015-08-23T16:44:51Z,372269.0373,9930777.953,-0.626146803,-76.14787671,265.9419151,0.471787334,7.07681001
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 17:00,2015-08-23T16:59:51Z,372292.4203,9930806.124,-0.625892035,-76.14766655,263.2581479,2.450935306,36.76402959
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 17:15,2015-08-23T17:14:51Z,372347.4025,9930807.249,-0.625881969,-76.1471725,253.8452658,3.666985004,55.00477505
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 17:30,2015-08-23T17:29:51Z,372361.8213,9930809.083,-0.625865401,-76.14704294,250.4406128,0.969300674,14.53951011
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 17:45,2015-08-23T17:44:51Z,372361.5435,9930821.131,-0.625756423,-76.14704541,248.7984009,0.808970836,12.13456254
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 18:00,2015-08-23T17:59:51Z,372360.3585,9930819.011,-0.625775596,-76.14705607,248.9986878,0.162772995,2.441594923
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 18:15,2015-08-23T18:14:51Z,372363.0621,9930830.057,-0.625675691,-76.14703175,246.7555643,0.763065446,11.44598169
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 18:30,2015-08-23T18:29:51Z,372357.9708,9930824.6,-0.625725039,-76.14707751,248.3177084,0.49942701,7.491405156
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 18:45,2015-08-23T18:44:51Z,372365.3403,9930827.357,-0.625700117,-76.14701129,254.0455323,0.525090426,7.876356392
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 19:00,2015-08-23T18:59:51Z,372359.1072,9930832.169,-0.62565658,-76.14706728,253.9654033,0.52638367,7.895755047
Rebekah Ellis,2015-08-23T05:00:00Z,AV30520,Lagothrix,Lagothrix D,8/23/2015 19:15,2015-08-23T19:14:51Z,372361.1839,9930830.567,-0.625671074,-76.14704863,259.1725869,0.175321309,2.629819641
